C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 4 (Multiple Integrals)\4.1 Double Integrals_Guide.docx|1|A suface f(x,y) existing over a rectangal region R in the xy-plane.  The volume under the surface and above the region R is shaded.  R is divided up into rows and columns we approximate the area under f(x,y) by a visible rectangular prisim over one of the subregions of R and below f(x,y).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 4 (Multiple Integrals)\4.1 Double Integrals_Notes.docx|1|A suface f(x,y) existing over a rectangal region R in the xy-plane.  The volume under the surface and above the region R is shaded.  R is divided up into rows and columns we approximate the area under f(x,y) by a visible rectangular prisim over one of the subregions of R and below f(x,y).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 4 (Multiple Integrals)\4.1 Double Integrals_Notes.docx|2|A picture of how R gets partitioned into many smaller rectangles.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 4 (Multiple Integrals)\4.1 Double Integrals_Notes.docx|3|A picture of f(x,y)=1 existing over a region R.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 4 (Multiple Integrals)\4.1 Double Integrals_Notes.docx|4|A picture of f(x,y)=ysin(xy) and a portion of the xy-plane.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 4 (Multiple Integrals)\4.2 Double Integrals over Nonrectangulr Regions_Guide.docx|1|A rectangular region R that encloses a non-rectangular region D.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 4 (Multiple Integrals)\4.2 Double Integrals over Nonrectangulr Regions_Guide.docx|2|Pictures of a Type I and a Type II region.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 4 (Multiple Integrals)\4.2 Double Integrals over Nonrectangulr Regions_Guide.docx|3|A rectangular region R that encloses a non-rectangular region D.  R has dimensions given the exploration and D is a type I region.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 4 (Multiple Integrals)\4.2 Double Integrals over Nonrectangulr Regions_Notes.docx|1|A rectangular region R that encloses a non-rectangular region D.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 4 (Multiple Integrals)\4.2 Double Integrals over Nonrectangulr Regions_Notes.docx|2|Pictures of a Type I and a Type II region.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 4 (Multiple Integrals)\4.2 Double Integrals over Nonrectangulr Regions_Notes.docx|3|A rectangular region R that encloses a non-rectangular region D.  R has dimensions given the exploration and D is a type I region.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 4 (Multiple Integrals)\4.2 Double Integrals over Nonrectangulr Regions_Notes.docx|4|A picture of the plane x+3y+2z=6 in the first octant.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 4 (Multiple Integrals)\4.2 Double Integrals over Nonrectangulr Regions_Notes.docx|5|A region D which is the region that the x+3y+2z=6 lies above in the first octant.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 4 (Multiple Integrals)\4.2 Double Integrals over Nonrectangulr Regions_Notes.docx|4|A picture of the plane x+3y+2z=6 in the first octant.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 4 (Multiple Integrals)\4.2 Double Integrals over Nonrectangulr Regions_Notes.docx|5|A region D which is the region that the x+3y+2z=6 lies above in the first octant.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 4 (Multiple Integrals)\4.2 Double Integrals over Nonrectangulr Regions_Notes.docx|6|A picture of the the region D as described in Example 2.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 4 (Multiple Integrals)\4.2 Double Integrals over Nonrectangulr Regions_Notes.docx|7|A picture of the the region D as described in Example 3.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 4 (Multiple Integrals)\4.2 Double Integrals over Nonrectangulr Regions_Notes.docx|8|A picture of the the region D as described in Example 4.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 4 (Multiple Integrals)\4.2 Double Integrals over Nonrectangulr Regions_Notes.docx|9|A picture of the the region D as described in Example 5.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 4 (Multiple Integrals)\4.3 Double Integrals in Polar Coordinates_Guide.docx|1|A picture of a polar rectangle R as described above.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 4 (Multiple Integrals)\4.3 Double Integrals in Polar Coordinates_Guide.docx|2|A picture of a polar rectangle R as described above.  This rectangle is being subdivided into smaller polar rectangles.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 4 (Multiple Integrals)\4.3 Double Integrals in Polar Coordinates_Guide.docx|3|A picture of the paraboloid given.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 4 (Multiple Integrals)\4.3 Double Integrals in Polar Coordinates_Guide.docx|4|A picture of r=sin(3*theta) with the area within a single loop shaded.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 4 (Multiple Integrals)\4.3 Double Integrals in Polar Coordinates_Notes.docx|1|A picture of a polar rectangle R as described above.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 4 (Multiple Integrals)\4.3 Double Integrals in Polar Coordinates_Notes.docx|2|A picture of a polar rectangle R as described above.  This rectangle is being subdivided into smaller polar rectangles.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 4 (Multiple Integrals)\4.3 Double Integrals in Polar Coordinates_Notes.docx|3|A picture of the region D as described in Example 1.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 4 (Multiple Integrals)\4.3 Double Integrals in Polar Coordinates_Notes.docx|4|A picture of the paraboloid given.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 4 (Multiple Integrals)\4.3 Double Integrals in Polar Coordinates_Notes.docx|5|A picture of r=sin(3*theta) with the area within a single loop shaded.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 4 (Multiple Integrals)\4.4 Surface Area; Parametric Surfaces_Guide.docx|1|A picture of a surface sigma.  There is focus on the portion of sigma that is above a rectangle Rij and the tangent plane that exists on the surface at a corner point of Rij which is the point (xi, yj).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 4 (Multiple Integrals)\4.4 Surface Area; Parametric Surfaces_Guide.docx|2|A zoomed in picture of the tangent plane at (xi,yj).  Vectors a and b are shown as determining the portion of the tangent plane over the given rectangular region.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 4 (Multiple Integrals)\4.4 Surface Area; Parametric Surfaces_Guide.docx|3|A zoomed in picture of the tangent plane at (xi,yj).  Vectors a and b are shown as determining the portion of the tangent plane over the given rectangular region.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 4 (Multiple Integrals)\4.4 Surface Area; Parametric Surfaces_Guide.docx|4|A picture of vector b being projected into the yz-plane.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 4 (Multiple Integrals)\4.4 Surface Area; Parametric Surfaces_Guide.docx|5|A picture of vector a being projected into the xz-plane.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 4 (Multiple Integrals)\4.4 Surface Area; Parametric Surfaces_Guide.docx|6|A picture of the surface sigma and a region on in the uv-plane.  In the uv-plane there is a red and green curve.  The (u,v) points that make up these curves also produce the (x,y,z) points that compose the red and green curves C1 and C2 on the surface of sigma.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 4 (Multiple Integrals)\4.4 Surface Area; Parametric Surfaces_Notes.docx|1|A picture of a surface sigma.  There is focus on the portion of sigma that is above a rectangle Rij and the tangent plane that exists on the surface at a corner point of Rij which is the point (xi, yj).
