C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 5 (Topics In Vector Calculus)\Worksheets\5.1 Worksheet.docx|1|A picture 3 vectors fields that serve as the multiple choice optoins for this question.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 5 (Topics In Vector Calculus)\Worksheets\5.1 Worksheet.docx|2|A picture 6 vectors fields that serve as the multiple choice optoins for this question.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 5 (Topics In Vector Calculus)\Worksheets\5.1 Worksheet.docx|1|A picture three 2D vectors fields that serve as the multiple choice optoins for this question.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 5 (Topics In Vector Calculus)\Worksheets\5.1 Worksheet.docx|2|A picture six 3D vectors fields that serve as the multiple choice optoins for this question.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 5 (Topics In Vector Calculus)\Worksheets\5.1 Worksheet.docx|3|A picture five 3D vectors fields that serve as the multiple choice optoins for this question.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 5 (Topics In Vector Calculus)\Worksheets\5.1 Worksheet_Solutions.docx|1|A picture of the 2D vector field F.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 5 (Topics In Vector Calculus)\Worksheets\5.1 Worksheet_Solutions.docx|2|A picture of the 2D vector field gradient(f).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 5 (Topics In Vector Calculus)\Worksheets\5.1 Worksheet_Solutions.docx|3|A picture of the 2D vector field F.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 5 (Topics In Vector Calculus)\Worksheets\5.1 Worksheet_Solutions.docx|4|A picture three 2D vectors fields that serve as the multiple choice optoins for this question.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 5 (Topics In Vector Calculus)\Worksheets\5.1 Worksheet_Solutions.docx|5|A picture six 3D vectors fields that serve as the multiple choice optoins for this question.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 5 (Topics In Vector Calculus)\Worksheets\5.1 Worksheet_Solutions.docx|6|A picture five 3D vectors fields that serve as the multiple choice optoins for this question.
