C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3\3.1 Defining the Derivative_Guide.docx|1|A picture of 3 different curves each labeled with a point P.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3\3.1 Defining the Derivative_Guide.docx|2|A picture illustrating the formula for calculating the slope of a tangent line using a and a+h.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3\3.1 Defining the Derivative_Guide.docx|3|A picture illustrating the formula for calculating the slope of a tangent line using a and x.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3\3.1 Defining the Derivative_Notes.docx|1|A picture of 3 different curves each labeled with a point P.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3\3.1 Defining the Derivative_Notes.docx|2|A picture of 3 different curves each labeled with a point P.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3\3.1 Defining the Derivative_Notes.docx|3|A picture of 3 different curves each labeled with a point P.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3\3.1 Defining the Derivative_Notes.docx|4|A picture illustrating the formula for calculating the slope of a tangent line using a and a+h.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3\3.1 Defining the Derivative_Notes.docx|5|A picture illustrating the formula for calculating the slope of a tangent line using a and x.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3\3.1 Defining the Derivative_Notes.docx|6|A picture of y=3/x and the tangent line that we built of this problem.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3\3.1 Defining the Derivative_Notes.docx|7|A picture of the s(t) and the secant line between t=2 and t=3.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3\3.1 Defining the Derivative_Notes.docx|8|A picture of the s(t) and the tangent line between at t=2.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3\3.2 The Derivative as a Function_Guide.docx|1|This is a graph of the function f(x).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3\3.2 The Derivative as a Function_Guide.docx|2|This is a graph of the function f(x).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3\3.2 The Derivative as a Function_Guide.docx|3|This is a set of 6 multiple choice options for the graph of the f'(x).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3\3.2 The Derivative as a Function_Guide.docx|4|This graph showns a function with a vertical tangent line at x=-2.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3\3.2 The Derivative as a Function_Guide.docx|5|This graph shows a function with a jump discontinuity at x=1.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3\3.2 The Derivative as a Function_Guide.docx|6|This is a graph of a function with a corner point.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3\3.2 The Derivative as a Function_Notes.docx|1|Picture of one instance of the GSP demonstration.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3\3.2 The Derivative as a Function_Notes.docx|2|This is a graph of the function f(x).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3\3.2 The Derivative as a Function_Notes.docx|3|Graph of f'(x).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3\3.2 The Derivative as a Function_Notes.docx|4|This is a graph of the function f(x).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3\3.2 The Derivative as a Function_Notes.docx|5|This is a set of 6 multiple choice options for the graph of the f'(x).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3\3.2 The Derivative as a Function_Notes.docx|6|Indicating that the first 3 items here represent prime notation and the final 4 items represent Leibniz notation.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3\3.2 The Derivative as a Function_Notes.docx|7|This is a graph of a function with a corner point.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3\3.2 The Derivative as a Function_Notes.docx|8|This graph shows a function with a jump discontinuity at x=1.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3\3.2 The Derivative as a Function_Notes.docx|9|This graph showns a function with a vertical tangent line at x=-2.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3\3.5 Derivatives of Trigonometric Functions_Guide.docx|1|A picture of a unit circle with various points.  2 different triangles are formed and several side lengths are calculated.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3\3.5 Derivatives of Trigonometric Functions_Guide.docx|2|Arrows that show connections between different trig function derivatives.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3\3.5 Derivatives of Trigonometric Functions_Notes.docx|1|A picture of a unit circle with various points.  2 different triangles are formed and several side lengths are calculated.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3\3.5 Derivatives of Trigonometric Functions_Notes.docx|2|Arrows that show connections between different trig function derivatives.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3\3.8 Implicit Differentiation_Guide.docx|1|A graph of the curve x^3+y^3=6xy.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3\3.8 Implicit Differentiation_Guide.docx|2|A graph of the circle x^2+y^2 = 25.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3\3.8 Implicit Differentiation_Notes.docx|1|A graph of the curve x^3+y^3=6xy.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3\3.8 Implicit Differentiation_Notes.docx|2|A graph of the circle x^2+y^2 = 25.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3\3.8 Implicit Differentiation_Notes.docx|3|4 different pictures showing parts of the circle that would constitute functions.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3\3.8 Implicit Differentiation_Notes.docx|4|A picture of x^2+y^2=25 and the tangent line at (3,4).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3\3.8 Implicit Differentiation_Notes.docx|5|A picture of the curve x=y^2-1.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3\3.8 Implicit Differentiation_Notes.docx|6|A picture of the curve x=y^2-1 with the tangent line at (8,-3).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3\3.8 Implicit Differentiation_Notes.docx|7|A picture of the circle x^2+y^2 = 25 with the tangent line at (3,4).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3\3.8 Implicit Differentiation_Notes.docx|8|A graph of the curve x^3+y^3=6xy with the tangent at (3,3).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3\3.8 Implicit Differentiation_Notes.docx|9|A graph of the curve x^3+y^3=6xy but showing that there are two possible tangent lines at (0,0).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3 TEST\3.1 Defining the Derivative_Guide.docx|1|A picture of 3 different curves each labeled with a point P.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3 TEST\3.1 Defining the Derivative_Guide.docx|2|A picture illustrating the formula for calculating the slope of a tangent line using a and a+h.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3 TEST\3.1 Defining the Derivative_Guide.docx|3|A picture illustrating the formula for calculating the slope of a tangent line using a and x.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3 TEST\3.1 Defining the Derivative_Notes.docx|1|A picture of a parabola with a point P.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3 TEST\3.1 Defining the Derivative_Notes.docx|2|A picture of a cirlce with a point P.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3 TEST\3.1 Defining the Derivative_Notes.docx|3|A picture of a cubic with a point P.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3 TEST\3.1 Defining the Derivative_Notes.docx|4|A picture illustrating the formula for calculating the slope of a tangent line using a and a+h.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3 TEST\3.1 Defining the Derivative_Notes.docx|5|A picture illustrating the formula for calculating the slope of a tangent line using a and x.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3 TEST\3.1 Defining the Derivative_Notes.docx|6|A picture of y=3/x and the tangent line that was built of this problem.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3 TEST\3.1 Defining the Derivative_Notes.docx|7|A picture of the s(t) and the secant line between t=2 and t=3.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3 TEST\3.1 Defining the Derivative_Notes.docx|8|A picture of the s(t) and the tangent line between at t=2.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3 TEST\3.2 The Derivative as a Function_Guide.docx|1|This is a graph of the function f(x).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3 TEST\3.2 The Derivative as a Function_Guide.docx|2|This is a graph of the function f(x).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3 TEST\3.2 The Derivative as a Function_Guide.docx|3|This is a set of 6 multiple choice options for the graph of the f'(x).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3 TEST\3.2 The Derivative as a Function_Guide.docx|4|This graph showns a function with a vertical tangent line at x=-2.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3 TEST\3.2 The Derivative as a Function_Guide.docx|5|This graph shows a function with a jump discontinuity at x=1.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3 TEST\3.2 The Derivative as a Function_Guide.docx|6|This is a graph of a function with a corner point.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3 TEST\3.2 The Derivative as a Function_Notes.docx|1|Picture of one instance of the GSP demonstration.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3 TEST\3.2 The Derivative as a Function_Notes.docx|2|This is a graph of the function f(x).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3 TEST\3.2 The Derivative as a Function_Notes.docx|3|Graph of f'(x).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3 TEST\3.2 The Derivative as a Function_Notes.docx|4|This is a graph of the function f(x).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3 TEST\3.2 The Derivative as a Function_Notes.docx|5|This is a set of 6 multiple choice options for the graph of the f'(x).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3 TEST\3.2 The Derivative as a Function_Notes.docx|6|Indicating that the first 3 items here represent prime notation and the final 4 items represent Leibniz notation.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3 TEST\3.2 The Derivative as a Function_Notes.docx|7|This is a graph of a function with a corner point.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3 TEST\3.2 The Derivative as a Function_Notes.docx|8|This graph shows a function with a jump discontinuity at x=1.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3 TEST\3.2 The Derivative as a Function_Notes.docx|9|This graph showns a function with a vertical tangent line at x=-2.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3 TEST\3.5 Derivatives of Trigonometric Functions_Guide.docx|1|A picture of a unit circle with various points.  2 different triangles are formed and several side lengths are calculated.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3 TEST\3.5 Derivatives of Trigonometric Functions_Guide.docx|2|Arrows that show connections between different trig function derivatives.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3 TEST\3.5 Derivatives of Trigonometric Functions_Notes.docx|1|A picture of a unit circle with various points.  2 different triangles are formed and several side lengths are calculated.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3 TEST\3.5 Derivatives of Trigonometric Functions_Notes.docx|2|Arrows that show connections between different trig function derivatives.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3 TEST\3.8 Implicit Differentiation_Guide.docx|1|A graph of the curve x^3+y^3=6xy.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3 TEST\3.8 Implicit Differentiation_Guide.docx|2|A graph of the circle x^2+y^2 = 25.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3 TEST\3.8 Implicit Differentiation_Notes.docx|1|A graph of the curve x^3+y^3=6xy.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3 TEST\3.8 Implicit Differentiation_Notes.docx|2|A graph of the circle x^2+y^2 = 25.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3 TEST\3.8 Implicit Differentiation_Notes.docx|3|4 different pictures showing parts of the circle that would constitute functions.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3 TEST\3.8 Implicit Differentiation_Notes.docx|4|A picture of x^2+y^2=25 and the tangent line at (3,4).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3 TEST\3.8 Implicit Differentiation_Notes.docx|5|A picture of the curve x=y^2-1.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3 TEST\3.8 Implicit Differentiation_Notes.docx|6|A picture of the curve x=y^2-1 with the tangent line at (8,-3).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3 TEST\3.8 Implicit Differentiation_Notes.docx|7|A picture of the circle x^2+y^2 = 25 with the tangent line at (3,4).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3 TEST\3.8 Implicit Differentiation_Notes.docx|8|A graph of the curve x^3+y^3=6xy with the tangent at (3,3).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 3 TEST\3.8 Implicit Differentiation_Notes.docx|9|A graph of the curve x^3+y^3=6xy but showing that there are two possible tangent lines at (0,0).
