C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 4 (Multiple Integrals)\Worksheets\4.1 Worksheet_Solutions.docx|1|A picture of the region R for this question.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 4 (Multiple Integrals)\Worksheets\4.1 Worksheet_Solutions.docx|2|A picture of the region in the xy-plane implied by the given integrals.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 4 (Multiple Integrals)\Worksheets\4.2 & 4.3 Worksheet.docx|1|A set of 5 multiple choice options for this problem.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 4 (Multiple Integrals)\Worksheets\4.2 & 4.3 Worksheet_Solutions.docx|1|A picture of the region D given in the question.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 4 (Multiple Integrals)\Worksheets\4.2 & 4.3 Worksheet_Solutions.docx|2|
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 4 (Multiple Integrals)\Worksheets\4.2 & 4.3 Worksheet_Solutions.docx|1|A picture of the region D given in the question.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 4 (Multiple Integrals)\Worksheets\4.2 & 4.3 Worksheet_Solutions.docx|2|A picture of the region in the xy-plane given in the question.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 4 (Multiple Integrals)\Worksheets\4.2 & 4.3 Worksheet_Solutions.docx|3|A picture of the region in the xy-plane given in the question.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 4 (Multiple Integrals)\Worksheets\4.2 & 4.3 Worksheet_Solutions.docx|4|A picture of the region in the xy-plane given in the question.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 4 (Multiple Integrals)\Worksheets\4.2 & 4.3 Worksheet_Solutions.docx|5|A set of 5 multiple choice options for this problem.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 4 (Multiple Integrals)\Worksheets\4.2 & 4.3 Worksheet_Solutions.docx|6|A picture of the 3D region given in the question.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 4 (Multiple Integrals)\Worksheets\4.2 & 4.3 Worksheet_Solutions.docx|7|A picture of the region in the xy-plane given in the question.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 4 (Multiple Integrals)\Worksheets\4.2 & 4.3 Worksheet_Solutions.docx|8|A picture of the region D implied by the integrals in this question.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 4 (Multiple Integrals)\Worksheets\4.2 Worksheet.docx|1|A picture of the region D.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 4 (Multiple Integrals)\Worksheets\4.2 Worksheet.docx|2|A picture of the region D.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 4 (Multiple Integrals)\Worksheets\4.2 Worksheet_Solutions.docx|1|A picture of the region R given in this question.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 4 (Multiple Integrals)\Worksheets\4.2 Worksheet_Solutions.docx|2|A picture of the region R given in this question.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 4 (Multiple Integrals)\Worksheets\4.2 Worksheet_Solutions.docx|3|A picture of the region in the xy-plane given in this question.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 4 (Multiple Integrals)\Worksheets\4.2 Worksheet_Solutions.docx|4|A picture of the region D given in this question.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 4 (Multiple Integrals)\Worksheets\4.2 Worksheet_Solutions.docx|5|A picture of the region D given in this question.
