C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 5 (Polar & Parametric Curves & Conics)\Worksheets\5.1 Parametic Worksheet_Solutions.docx|1|A picture of the given parametric curve.
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 5 (Polar & Parametric Curves & Conics)\Worksheets\5.1 Parametic Worksheet_Solutions.docx|2|A picture of the given parametric curve.
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 5 (Polar & Parametric Curves & Conics)\Worksheets\5.1 Parametic Worksheet_Solutions.docx|3|A picture of the given parametric curve.
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 5 (Polar & Parametric Curves & Conics)\Worksheets\5.2 Polar Worksheet_Solutions.docx|1|A picture of the triangle in the 2nd quadrant formed by the given point with x,y,r, & theta.
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 5 (Polar & Parametric Curves & Conics)\Worksheets\5.2 Polar Worksheet_Solutions.docx|2|A picture of the triangle in the 1st quadrant formed by the given point with x,y,r, & theta.
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 5 (Polar & Parametric Curves & Conics)\Worksheets\5.2 Polar Worksheet_Solutions.docx|3|A picture of the triangle in the 1st quadrant formed by the given point with x,y,r, & theta.
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 5 (Polar & Parametric Curves & Conics)\Worksheets\5.2 Polar Worksheet_Solutions.docx|4|A picture of the triangle in the 4th quadrant formed by the given point with x,y,r, & theta.
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 5 (Polar & Parametric Curves & Conics)\Worksheets\5.2 Polar Worksheet_Solutions.docx|5|A picture of the given point. Since the point lies on the x-axis there is no triangle formed by x,y,r, & theta.
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 5 (Polar & Parametric Curves & Conics)\Worksheets\5.2 Polar Worksheet_Solutions.docx|6|A picture of the given point. Since the point lies on the y-axis there is no triangle formed by x,y,r, & theta.
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 5 (Polar & Parametric Curves & Conics)\Worksheets\5.2 Polar Worksheet_Solutions.docx|7|A picture of the triangle in the 2nd quadrant formed by the given point with x,y,r, & theta.
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 5 (Polar & Parametric Curves & Conics)\Worksheets\5.2 Polar Worksheet_Solutions.docx|8|A picture of the triangle in the 3rd quadrant formed by the given point with x,y,r, & theta.
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 5 (Polar & Parametric Curves & Conics)\Worksheets\5.2 Polar Worksheet_Solutions.docx|9|A picture of a polar curve that meets the given conditions.
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 5 (Polar & Parametric Curves & Conics)\Worksheets\5.2 Polar Worksheet_Solutions.docx|10|A picture of a polar curve that meets the given conditions.
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 5 (Polar & Parametric Curves & Conics)\Worksheets\5.2 Polar Worksheet_Solutions.docx|11|A picture of a polar curve that meets the given conditions.
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 5 (Polar & Parametric Curves & Conics)\Worksheets\5.2 Polar Worksheet_Solutions.docx|12|A picture of a polar curve that meets the given conditions.
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 5 (Polar & Parametric Curves & Conics)\Worksheets\5.2 Polar Worksheet_Solutions.docx|13|A picture of a polar curve that meets the given conditions.
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 5 (Polar & Parametric Curves & Conics)\Worksheets\5.3 Calculus with Polar Worksheet_Solutions.docx|1|A picture of the given polar curve and tangent lines.
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 5 (Polar & Parametric Curves & Conics)\Worksheets\5.3 Calculus with Polar Worksheet_Solutions.docx|2|A picture of the given polar curve.
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 5 (Polar & Parametric Curves & Conics)\Worksheets\5.3 Calculus with Polar Worksheet_Solutions.docx|3|A picture of the given polar curve with the area inside one loop shaded.
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 5 (Polar & Parametric Curves & Conics)\Worksheets\5.3 Calculus with Polar Worksheet_Solutions.docx|4|A picture of the given polar curve with the area inside one loop shaded.
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 5 (Polar & Parametric Curves & Conics)\Worksheets\5.3 Calculus with Polar Worksheet_Solutions.docx|5|A picture of the polar curve with the area enclosed by it shaded.
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 5 (Polar & Parametric Curves & Conics)\Worksheets\5.3 Calculus with Polar Worksheet_Solutions.docx|6|A picture of the described area and given polar curves.
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 5 (Polar & Parametric Curves & Conics)\Worksheets\5.3.1 Calculus with Polar Worksheet_Solutions.docx|1|A picture of the given polar curve and tangent lines.
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 5 (Polar & Parametric Curves & Conics)\Worksheets\5.3.1 Calculus with Polar Worksheet_Solutions.docx|2|A picture of the given polar curve and tangent lines.
