C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 1\Graphs To Know.docx|1|Graph of y=x.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 1\Graphs To Know.docx|2|Graph of a parabola that opens downward.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 1\Graphs To Know.docx|3|Graph of a parabola that opens upward.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 1\Graphs To Know.docx|4|Graph of a cubic with two "humps".
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 1\Graphs To Know.docx|5|Graph of the cubic y=x^3.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 1\Graphs To Know.docx|6|Graph of the quartic function y=x^4.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 1\Graphs To Know.docx|7|Graph of a quartic function with 3 "humps".
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 1\Graphs To Know.docx|8|Graph of y=sqrt(x).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 1\Graphs To Know.docx|9|Graph of y=|x|.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 1\Graphs To Know.docx|10|Graph of y=e^x.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 1\Graphs To Know.docx|11|Graph of y=ln(x)
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 1\Graphs To Know.docx|12|Graph of y=sin(x).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 1\Graphs To Know.docx|13|Graph of y=cos(x).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 1\Graphs To Know.docx|14|Graph of y=tan(x).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 200\Notes\Ch. 1\Graphs To Know.docx|15|Graph of y=1/x
