C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 2 (Vector-Valued Functions)\Worksheets\2.1 Worksheet.docx|1|6 different graphs of vector-valued functions.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 2 (Vector-Valued Functions)\Worksheets\2.1 Worksheet_Solutions.docx|1|6 different graphs of vector-valued functions.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 2 (Vector-Valued Functions)\Worksheets\2.1 Worksheet_Solutions.docx|2|A picture of x=sin(y).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 2 (Vector-Valued Functions)\Worksheets\2.1 Worksheet_Solutions.docx|3|A pic
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 2 (Vector-Valued Functions)\Worksheets\2.1 Worksheet_Solutions.docx|2|A picture of r(t).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 2 (Vector-Valued Functions)\Worksheets\2.1 Worksheet_Solutions.docx|3|A picture of r(t).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 2 (Vector-Valued Functions)\Worksheets\2.1 Worksheet_Solutions.docx|4|A picture of r(t).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 2 (Vector-Valued Functions)\Worksheets\2.1 Worksheet_Solutions.docx|5|A picture of r(t).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 2 (Vector-Valued Functions)\Worksheets\2.1 Worksheet_Solutions.docx|6|A picture of r(t).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 2 (Vector-Valued Functions)\Worksheets\2.1 Worksheet_Solutions.docx|7|A picture of r(t).
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 2 (Vector-Valued Functions)\Worksheets\2.6 Worksheet_Solutions.docx|1|A number line that illustrates the behavior of f'(t) over various intervals. 
