C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 3 (Partial Derivatives)\3.1 Functions of Two or More Variables_Notes.docx|1|A picture of the domain of f.  It consists of all points above the line y=-x-1 where x doesn't equal 1.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 3 (Partial Derivatives)\3.1 Functions of Two or More Variables_Notes.docx|2|A picture of some level curves of f(x,y). All of them are circles centered at the origin with different radii.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 3 (Partial Derivatives)\3.1 Functions of Two or More Variables_Notes.docx|3|A picture of f(x,y) which we recognize as a paraboloid.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 3 (Partial Derivatives)\3.2 Limits and Continuity_Guide.docx|1|A picture of y=f(x).  The limit of this function is being taken as x approaches a.  The epsilon and delta intervals are shown to help illustrate the epsilon-delta definition of a limit from Calculus I.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 3 (Partial Derivatives)\3.2 Limits and Continuity_Guide.docx|2|A flow chart of how we determine limits for function f(x,y) using the epsilon-delta limit definition for multivariable functions.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 3 (Partial Derivatives)\3.2 Limits and Continuity_Guide.docx|3|A picture of a surface.  A point (a,b) is marked on the surface.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 3 (Partial Derivatives)\3.2 Limits and Continuity_Notes.docx|1|A picture of y=f(x).  The limit of this function is being taken as x approaches a.  The epsilon and delta intervals are shown to help illustrate the epsilon-delta definition of a limit from Calculus I.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 3 (Partial Derivatives)\3.2 Limits and Continuity_Notes.docx|2|A flow chart of how we determine limits for function f(x,y) using the epsilon-delta limit definition for multivariable functions.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 3 (Partial Derivatives)\3.2 Limits and Continuity_Notes.docx|3|A picture of a surface.  A point (a,b) is marked on the surface.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 3 (Partial Derivatives)\3.2 Limits and Continuity_Notes.docx|4|A picture of the xy-plane and the paths that are being moved along here.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 3 (Partial Derivatives)\3.2 Limits and Continuity_Notes.docx|5|A picture of the xy-plane and the paths that are being moved along here.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 3 (Partial Derivatives)\3.2 Limits and Continuity_Notes.docx|6|A picture of the xyz-axes and the paths that are being moved along here.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 3 (Partial Derivatives)\3.3 Partial Derivatives_Guide.docx|1|A picture of a suface z=f(x,y).  At a point P on this surface are two different tangent lines.  One moves parallel to the x-axis and the other parallel to the y-axis.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 3 (Partial Derivatives)\3.3 Partial Derivatives_Notes.docx|1|A picture of a suface z=f(x,y).  At a point P on this surface are two different tangent lines.  One moves parallel to the x-axis and the other parallel to the y-axis.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 3 (Partial Derivatives)\3.3 Partial Derivatives_Notes.docx|2|A picture of the paraboloid, the curve C, and the tangent line.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 3 (Partial Derivatives)\3.4 Differentiabilitiy_Guide.docx|1|A picture of a surface with a tangent plane at a point.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 3 (Partial Derivatives)\3.4 Differentiabilitiy_Notes.docx|1|A picture of a surface with a tangent plane at a point.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 3 (Partial Derivatives)\3.4 Differentiabilitiy_Notes.docx|2|A picture of y=f(x) with a tangent line drawn at a value x.  The geometrical meanings of dx, dy, delta x, and delta y are shown.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 3 (Partial Derivatives)\3.5 The Chain Rule_Guide.docx|1|A diagram of 3 wheels that are all connected.  As one wheel rotates it affects the rotation of the others.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 3 (Partial Derivatives)\3.5 The Chain Rule_Notes.docx|1|A diagram of 3 wheels that are all connected.  As one wheel rotates it affects the rotation of the others.
C:\Users\me\OneDrive - William Rainey Harper College\Fall 2026\MTH 202\Notes UPDATING\Ch. 3 (Partial Derivatives)\3.5 The Chain Rule_Notes.docx|2|A tree diagram that illustrates the variable dependency in this example.
